,id_cupo,fecha_aceptacion_cupo,hora_aceptacion_cupo,descripcion_cupo,tipo_cupo,estado_cupo
3883,dc2fee8c-6943-11ed-8143-0242ac1c0002,2022-10-01,23:52:46,Error ipsam fuga deleniti maiores iste. Repellendus omnis rem nam. Quas officia illum vero.,PRIMER NIVEL,Inactivo
3884,dc2fef40-6943-11ed-8143-0242ac1c0002,2021-01-20,10:43:21,Officia architecto blanditiis. Consequuntur repudiandae quia explicabo.,NIVELACION,Inactivo
3885,dc2feff4-6943-11ed-8143-0242ac1c0002,2022-12-03,02:58:19,Dolor voluptas repudiandae ipsa ipsam. Nihil debitis cupiditate.,PRIMER NIVEL,Activo
3886,dc2ff0a8-6943-11ed-8143-0242ac1c0002,2021-12-19,03:59:26,Minima dolor quidem. Maxime dicta consequatur cumque quis.,NIVELACION,Inactivo
3887,dc2ff166-6943-11ed-8143-0242ac1c0002,2022-12-23,15:55:16,Accusamus labore dicta amet. Iusto repudiandae necessitatibus vel veritatis illo ratione.,NIVELACION,Activo
3888,dc2ff224-6943-11ed-8143-0242ac1c0002,2022-10-17,19:45:35,Reprehenderit rerum dicta libero. Neque consequuntur laboriosam a et fuga distinctio. Asperiores illo vero voluptatem sequi quidem.,NIVELACION,Activo
3889,dc2ff2c4-6943-11ed-8143-0242ac1c0002,2022-08-17,01:05:42,Nobis odit voluptatum quae. Tempora ea numquam.,PRIMER NIVEL,Inactivo
3890,dc2ff364-6943-11ed-8143-0242ac1c0002,2021-11-13,21:26:17,Blanditiis necessitatibus aut ipsam. Accusamus iusto cumque explicabo commodi.,PRIMER NIVEL,Inactivo
3891,dc2ff40e-6943-11ed-8143-0242ac1c0002,2022-06-19,01:32:28,Earum doloremque officia quod. Dolorum atque quas praesentium quas nisi incidunt. Nulla reiciendis id et.,NIVELACION,Activo
3892,dc2ff4c2-6943-11ed-8143-0242ac1c0002,2022-09-22,06:52:18,Consequuntur laborum at at excepturi aperiam odit. Modi explicabo commodi quibusdam accusamus.,NIVELACION,Activo
3893,dc2ff59e-6943-11ed-8143-0242ac1c0002,2021-08-22,01:42:19,Voluptate esse quidem. Illum natus quibusdam molestias. A quasi unde aperiam.,NIVELACION,Activo
3894,dc2ff652-6943-11ed-8143-0242ac1c0002,2022-11-20,20:50:18,Atque ducimus excepturi blanditiis fugit vitae nostrum. Quod eligendi porro laudantium tempora asperiores minima doloremque.,NIVELACION,Inactivo
3895,dc2ff706-6943-11ed-8143-0242ac1c0002,2022-03-02,07:51:33,Provident fugit similique molestiae voluptatibus aspernatur sapiente.,NIVELACION,Inactivo
3896,dc2ff7c4-6943-11ed-8143-0242ac1c0002,2021-10-18,02:57:11,Enim inventore unde corrupti non aliquid cum. Sequi a atque nesciunt deleniti quidem explicabo. Reprehenderit illo aliquid mollitia molestias fuga.,NIVELACION,Inactivo
3897,dc2ff878-6943-11ed-8143-0242ac1c0002,2021-10-30,04:20:49,Porro eveniet porro optio sapiente odio aliquam labore.,NIVELACION,Inactivo
3898,dc2ff92c-6943-11ed-8143-0242ac1c0002,2022-07-08,15:36:22,Occaecati non vitae. Expedita eos culpa laborum facere natus placeat amet.,PRIMER NIVEL,Inactivo
3899,dc2ff9ea-6943-11ed-8143-0242ac1c0002,2021-08-29,21:23:26,Architecto odit hic similique laborum deserunt. Tempora exercitationem tenetur neque eaque aut et.,NIVELACION,Activo
3900,dc2ffa9e-6943-11ed-8143-0242ac1c0002,2021-02-07,04:26:43,Veniam voluptatibus perspiciatis optio quo iste ullam. Dolorem laudantium nobis ratione ullam.,NIVELACION,Activo
3901,dc2ffb5c-6943-11ed-8143-0242ac1c0002,2022-10-13,16:12:21,Nobis ipsam temporibus quibusdam possimus officiis. Enim ab consequuntur at.,NIVELACION,Activo
3902,dc2ffc1a-6943-11ed-8143-0242ac1c0002,2021-11-23,21:27:35,Perspiciatis quae asperiores voluptatum dolorum praesentium aperiam. Debitis molestiae qui consequuntur vero labore eveniet nostrum. Velit unde illum in vitae.,PRIMER NIVEL,Activo
3903,dc2ffcc4-6943-11ed-8143-0242ac1c0002,2021-08-17,10:14:51,Quisquam commodi fuga nobis. Labore incidunt quia.,PRIMER NIVEL,Activo
3904,dc2ffd78-6943-11ed-8143-0242ac1c0002,2021-12-31,03:52:18,Tenetur libero asperiores harum incidunt at. Iure iste ipsam vero ratione.,NIVELACION,Inactivo
3905,dc2ffe22-6943-11ed-8143-0242ac1c0002,2021-11-13,08:02:18,Minima placeat necessitatibus consectetur perspiciatis fugit illo. Voluptatum quia expedita debitis. Quo hic doloremque repudiandae.,PRIMER NIVEL,Activo
3906,dc2ffed6-6943-11ed-8143-0242ac1c0002,2022-02-21,09:27:44,Similique cupiditate dolores odit sint officia. Soluta quibusdam incidunt quibusdam.,NIVELACION,Inactivo
3907,dc2fff76-6943-11ed-8143-0242ac1c0002,2021-07-29,06:07:56,Soluta ad tempora error ea impedit doloribus occaecati. At debitis quidem expedita hic impedit. Sequi eos earum nesciunt non animi nulla.,NIVELACION,Inactivo
3908,dc300020-6943-11ed-8143-0242ac1c0002,2022-12-16,23:13:37,Placeat nesciunt alias velit ad enim. Dignissimos accusantium veniam odio quam fuga magnam. Aspernatur distinctio excepturi similique quis debitis laboriosam.,PRIMER NIVEL,Inactivo
3909,dc3000de-6943-11ed-8143-0242ac1c0002,2021-12-11,14:44:40,Exercitationem dolore tempore autem quisquam.,PRIMER NIVEL,Activo
3910,dc300192-6943-11ed-8143-0242ac1c0002,2022-11-19,18:33:19,Fugiat omnis nemo libero suscipit accusantium iure inventore.,NIVELACION,Inactivo
3911,dc30023c-6943-11ed-8143-0242ac1c0002,2021-06-09,16:12:25,Laborum hic repellat minus. Esse tempora architecto tempore sunt placeat error. Distinctio qui amet.,NIVELACION,Activo
3912,dc3002e6-6943-11ed-8143-0242ac1c0002,2022-12-30,00:53:58,Repellendus consequatur fugit tempore eos nostrum repudiandae. Nihil perferendis magnam quia accusantium. Suscipit praesentium esse in tempore beatae voluptatum.,NIVELACION,Inactivo
3913,dc300386-6943-11ed-8143-0242ac1c0002,2021-07-01,07:43:33,Ad at sit laboriosam. Totam a explicabo inventore ea error maiores.,PRIMER NIVEL,Activo
3914,dc300462-6943-11ed-8143-0242ac1c0002,2021-04-09,07:18:06,Perspiciatis consequatur quae dolorum qui. Minus accusamus distinctio. Vel dolorem quidem.,NIVELACION,Inactivo
3915,dc300516-6943-11ed-8143-0242ac1c0002,2022-04-03,19:58:20,Ullam ratione odit illo. Tenetur aliquid perspiciatis soluta ea et deserunt. Eius recusandae dolores eos molestias nam repellat.,NIVELACION,Inactivo
3916,dc3005ac-6943-11ed-8143-0242ac1c0002,2021-02-06,16:29:01,Asperiores mollitia incidunt ex eos in. Illo quibusdam cum occaecati delectus occaecati. Id id deleniti unde odit maiores voluptatem. Ullam perferendis autem eveniet odio.,PRIMER NIVEL,Activo
3917,dc30064c-6943-11ed-8143-0242ac1c0002,2021-10-18,13:05:02,Tempore sed doloribus maxime iusto assumenda harum. Veniam nam corrupti repudiandae sit dignissimos consectetur officia.,PRIMER NIVEL,Inactivo
3918,dc300746-6943-11ed-8143-0242ac1c0002,2022-09-29,03:51:33,Repellendus doloremque recusandae quis doloribus reiciendis. Dignissimos sunt atque deserunt voluptatem dicta reiciendis. Perferendis repellendus sequi alias quidem nam reprehenderit vero. Facere nobis non assumenda ut sunt.,NIVELACION,Activo
3919,dc3007fa-6943-11ed-8143-0242ac1c0002,2022-04-13,18:23:24,Necessitatibus aut nisi. Incidunt cumque dolore sunt vero accusantium.,PRIMER NIVEL,Activo
3920,dc3008a4-6943-11ed-8143-0242ac1c0002,2022-12-19,09:20:55,Laborum ab dolore repellat. Labore nam officia ipsa sequi necessitatibus recusandae. Nesciunt quos numquam mollitia repellendus fugiat quia.,NIVELACION,Inactivo
3921,dc30094e-6943-11ed-8143-0242ac1c0002,2021-10-07,12:59:42,Magni aut excepturi exercitationem. Dolorem sed soluta numquam. Exercitationem aut aut in saepe rerum cumque.,PRIMER NIVEL,Activo
3922,dc3009f8-6943-11ed-8143-0242ac1c0002,2022-04-01,14:55:06,Fuga asperiores magnam fuga est. Dolorum qui iste velit vero nemo culpa. Eaque id et illum labore accusantium.,PRIMER NIVEL,Activo
3923,dc300aa2-6943-11ed-8143-0242ac1c0002,2021-09-30,03:15:24,In unde ipsum deserunt. Assumenda nihil neque necessitatibus amet repellat recusandae.,NIVELACION,Inactivo
3924,dc300b4c-6943-11ed-8143-0242ac1c0002,2022-01-21,03:50:35,Ipsum officiis magni ullam accusantium tempore. Accusamus natus voluptatum omnis. Odio a quod quia odio.,PRIMER NIVEL,Inactivo
3925,dc300bf6-6943-11ed-8143-0242ac1c0002,2022-03-11,23:15:47,Soluta facilis quibusdam laudantium facilis suscipit occaecati. Unde beatae est sunt ex.,NIVELACION,Inactivo
3926,dc300ca0-6943-11ed-8143-0242ac1c0002,2021-08-13,00:05:20,Sit non similique cumque fuga.,PRIMER NIVEL,Inactivo
3927,dc300d9a-6943-11ed-8143-0242ac1c0002,2021-06-07,18:50:12,Nesciunt laboriosam molestiae illum nam voluptates. Dolorem aperiam odio reiciendis nam explicabo rem enim.,PRIMER NIVEL,Inactivo
3928,dc300e4e-6943-11ed-8143-0242ac1c0002,2021-11-13,03:51:11,Sunt excepturi et laboriosam reprehenderit esse. Ipsam numquam laudantium voluptate. Tenetur aspernatur ex nihil nihil ea nemo.,PRIMER NIVEL,Activo
3929,dc300f20-6943-11ed-8143-0242ac1c0002,2022-05-04,08:25:21,Quis consequatur dolorum minus eveniet necessitatibus hic. Illum fugit deleniti sit. Incidunt beatae atque at.,PRIMER NIVEL,Inactivo
3930,dc300fd4-6943-11ed-8143-0242ac1c0002,2021-05-07,13:46:39,Quos eveniet ad impedit voluptates sed distinctio quas.,PRIMER NIVEL,Activo
3931,dc30151a-6943-11ed-8143-0242ac1c0002,2021-12-09,21:34:17,Magnam cum maiores ut nisi. Unde distinctio quos debitis at esse sunt. Eligendi veniam minus sint.,PRIMER NIVEL,Inactivo
3932,dc3015d8-6943-11ed-8143-0242ac1c0002,2022-09-24,19:14:16,Voluptates porro nobis laudantium. Vero ullam expedita minus quo laborum.,NIVELACION,Activo
3933,dc301682-6943-11ed-8143-0242ac1c0002,2022-06-07,07:16:06,Optio quae porro laboriosam. Accusantium consectetur accusantium quia et tempore ullam.,PRIMER NIVEL,Inactivo
3934,dc301722-6943-11ed-8143-0242ac1c0002,2021-02-14,10:43:56,Suscipit dolorum debitis sint. Sint pariatur recusandae voluptas.,PRIMER NIVEL,Activo
3935,dc3017cc-6943-11ed-8143-0242ac1c0002,2021-07-13,08:40:00,Accusamus laborum dolores rerum ipsam. Similique cum voluptatibus molestiae tenetur itaque.,PRIMER NIVEL,Activo
3936,dc30186c-6943-11ed-8143-0242ac1c0002,2021-08-17,19:01:05,Minus minima alias fugiat cum. Laudantium dicta sapiente accusamus veritatis non dignissimos. Similique ex repellendus quas dolor laudantium sapiente. Deleniti excepturi facere debitis reiciendis nobis.,NIVELACION,Activo
3937,dc301902-6943-11ed-8143-0242ac1c0002,2021-04-16,07:51:04,Quasi enim omnis maxime maxime. Nulla ducimus tempore quod sed reprehenderit magni. Porro eveniet tenetur accusamus.,NIVELACION,Inactivo
3938,dc3019a2-6943-11ed-8143-0242ac1c0002,2021-03-31,03:41:21,Reprehenderit porro asperiores labore beatae voluptas. Nemo molestiae et facere asperiores. Consequuntur dolorem distinctio praesentium ratione.,NIVELACION,Activo
3939,dc301a4c-6943-11ed-8143-0242ac1c0002,2022-05-31,05:26:25,Ut facere corporis inventore expedita dolor nam. Assumenda nostrum quae aliquam sunt laudantium iste. Error aut illum animi eveniet ab quos nemo.,NIVELACION,Inactivo
3940,dc301b00-6943-11ed-8143-0242ac1c0002,2022-01-18,16:41:52,Voluptate voluptas dicta. Rerum modi incidunt nobis error.,NIVELACION,Activo
3941,dc301bb4-6943-11ed-8143-0242ac1c0002,2022-10-14,05:31:08,Voluptate doloremque quia eveniet eius reprehenderit. Similique doloribus beatae. Consequatur atque accusantium placeat labore.,PRIMER NIVEL,Activo
3942,dc301c54-6943-11ed-8143-0242ac1c0002,2022-12-07,19:11:25,Maiores eius officia fugit officiis. Consectetur neque doloremque quia et repellat quos. Quibusdam ipsum nobis.,NIVELACION,Inactivo
3943,dc301cfe-6943-11ed-8143-0242ac1c0002,2022-05-28,13:02:20,Expedita hic occaecati odio nobis soluta alias nostrum. Veritatis labore libero id eos fuga ratione. Placeat praesentium magni maiores fuga nihil vero.,NIVELACION,Inactivo
3944,dc301db2-6943-11ed-8143-0242ac1c0002,2021-04-30,19:11:06,Reiciendis illo labore molestias voluptatum. Quidem vitae possimus soluta quibusdam eius. Debitis dolorem culpa minus perferendis perspiciatis. Libero deserunt necessitatibus unde ipsam.,NIVELACION,Activo
3945,dc301e66-6943-11ed-8143-0242ac1c0002,2021-05-29,09:19:18,Nostrum distinctio labore dolores. Quasi a iusto sint magni praesentium. At fugiat suscipit vel.,NIVELACION,Inactivo
3946,dc301f10-6943-11ed-8143-0242ac1c0002,2021-10-02,12:16:20,Nam excepturi tempore nemo ipsam dolorum aperiam. In incidunt quibusdam quisquam laboriosam perspiciatis.,NIVELACION,Inactivo
3947,dc301fc4-6943-11ed-8143-0242ac1c0002,2021-04-29,21:32:56,Accusamus explicabo culpa recusandae commodi dolore ipsum. Modi ad iusto enim velit animi ducimus rerum.,PRIMER NIVEL,Inactivo
3948,dc30206e-6943-11ed-8143-0242ac1c0002,2022-09-16,22:27:32,Consequatur eaque aliquam temporibus ad repudiandae ea. Rerum amet amet eius odio et commodi.,NIVELACION,Activo
3949,dc302118-6943-11ed-8143-0242ac1c0002,2021-01-31,00:32:30,Voluptatem quisquam sapiente beatae id facere voluptas. Quis nesciunt aspernatur architecto adipisci laudantium. Minus eum aspernatur architecto illo facilis quod. Voluptas dolorum veritatis eum.,NIVELACION,Activo
3950,dc3021c2-6943-11ed-8143-0242ac1c0002,2021-08-25,06:57:09,Debitis sapiente quasi vitae ipsam libero aliquid. Odio vel excepturi amet eveniet minima deleniti.,PRIMER NIVEL,Inactivo
3951,dc30226c-6943-11ed-8143-0242ac1c0002,2022-10-05,10:57:47,At aliquid repellendus alias at quod et corrupti.,NIVELACION,Inactivo
3952,dc302320-6943-11ed-8143-0242ac1c0002,2022-12-02,17:19:40,Beatae suscipit blanditiis eum facilis. Amet repellat dolor dolorum. Nam omnis culpa id. Facilis ab illo repudiandae debitis voluptatum.,NIVELACION,Activo
3953,dc3023d4-6943-11ed-8143-0242ac1c0002,2021-12-29,20:19:12,Neque quam placeat et. Delectus suscipit corporis dicta. Quos optio reiciendis officiis temporibus quo esse.,NIVELACION,Inactivo
3954,dc30247e-6943-11ed-8143-0242ac1c0002,2021-06-03,11:42:00,Sequi dicta nulla earum reiciendis facere reprehenderit. Sequi eligendi quod aperiam. Laudantium expedita facilis.,NIVELACION,Activo
3955,dc302528-6943-11ed-8143-0242ac1c0002,2022-11-11,07:17:04,Consequuntur ad cupiditate iure omnis. Quos assumenda doloribus veritatis qui asperiores nam.,NIVELACION,Activo
3956,dc302636-6943-11ed-8143-0242ac1c0002,2022-02-08,20:19:02,Necessitatibus cumque dolores ea voluptatibus.,NIVELACION,Activo
3957,dc3026ea-6943-11ed-8143-0242ac1c0002,2021-01-03,03:35:04,Accusamus hic non hic pariatur cum quidem. Quia hic nobis ipsa iure.,NIVELACION,Activo
3958,dc30279e-6943-11ed-8143-0242ac1c0002,2021-08-20,15:38:27,Ipsa numquam minima fugit. Amet maxime quaerat commodi.,NIVELACION,Activo
3959,dc302848-6943-11ed-8143-0242ac1c0002,2022-01-26,00:18:47,Eligendi adipisci voluptatum vitae fugiat. Aliquid accusantium facere magnam.,NIVELACION,Activo
3960,dc3028f2-6943-11ed-8143-0242ac1c0002,2021-06-21,06:46:13,Et est ut quasi. Fugit qui deleniti nihil iure voluptates.,NIVELACION,Activo
3961,dc3029a6-6943-11ed-8143-0242ac1c0002,2021-03-20,17:01:52,Quae aliquid error sit nesciunt commodi.,NIVELACION,Activo
3962,dc302a46-6943-11ed-8143-0242ac1c0002,2021-06-27,00:06:45,Quisquam dolorem ipsum atque. Natus corporis a asperiores eos quos deleniti.,NIVELACION,Inactivo
3963,dc302ae6-6943-11ed-8143-0242ac1c0002,2021-08-12,18:56:45,Illum nam dolorum facilis voluptas enim maiores accusamus. Dolorem tenetur accusantium quasi aliquam repellat. Commodi quibusdam aperiam distinctio dicta itaque eos.,PRIMER NIVEL,Activo
3964,dc302b86-6943-11ed-8143-0242ac1c0002,2021-06-23,11:03:55,Saepe cupiditate magnam necessitatibus eaque quaerat. Earum neque nihil animi voluptatibus ratione totam.,NIVELACION,Inactivo
3965,dc302c26-6943-11ed-8143-0242ac1c0002,2022-03-05,04:41:52,Exercitationem temporibus molestiae pariatur consequatur perferendis provident distinctio. Ipsum quasi quos a eum fugiat.,NIVELACION,Activo
3966,dc302cd0-6943-11ed-8143-0242ac1c0002,2021-08-05,18:38:46,Reiciendis distinctio dolorum est. Aliquam iste assumenda officiis perspiciatis inventore. At nam dolore expedita id impedit officiis.,PRIMER NIVEL,Activo
3967,dc302d7a-6943-11ed-8143-0242ac1c0002,2021-08-23,14:09:13,Perspiciatis ipsam fuga repellat sed doloremque. Vel vero veniam corrupti rem dicta.,PRIMER NIVEL,Inactivo
3968,dc302e7e-6943-11ed-8143-0242ac1c0002,2021-12-02,20:08:21,Numquam quae pariatur deleniti facilis dolor tempore. Inventore possimus eligendi iure dolorem.,PRIMER NIVEL,Inactivo
3969,dc302f28-6943-11ed-8143-0242ac1c0002,2021-06-09,12:11:04,Veniam corrupti illum officiis. Eum quaerat unde voluptatum sit saepe exercitationem.,NIVELACION,Inactivo
3970,dc302fd2-6943-11ed-8143-0242ac1c0002,2022-05-29,10:37:03,Temporibus eos reprehenderit rem. Optio necessitatibus doloribus ipsam rerum facere.,NIVELACION,Activo
3971,dc30307c-6943-11ed-8143-0242ac1c0002,2021-02-04,19:22:17,Voluptas cupiditate earum delectus sequi vero. Cupiditate dolor similique vitae labore.,PRIMER NIVEL,Activo
3972,dc303144-6943-11ed-8143-0242ac1c0002,2022-09-07,12:24:29,Eaque repudiandae eveniet dolore error voluptatibus ipsa. Omnis officia consequuntur alias ea asperiores.,NIVELACION,Inactivo
3973,dc3031ee-6943-11ed-8143-0242ac1c0002,2022-10-05,01:10:44,Tenetur quasi quisquam optio ratione. Minus eius velit adipisci eligendi. Accusamus temporibus error ipsam hic libero aliquid.,PRIMER NIVEL,Activo
3974,dc30328e-6943-11ed-8143-0242ac1c0002,2021-12-06,11:36:58,Odio dolor aliquam blanditiis ducimus est earum quibusdam.,PRIMER NIVEL,Inactivo
3975,dc303338-6943-11ed-8143-0242ac1c0002,2021-05-19,15:56:59,Repellat pariatur itaque voluptatem. Nesciunt ad quis dolore.,PRIMER NIVEL,Inactivo
3976,dc3033e2-6943-11ed-8143-0242ac1c0002,2022-08-31,21:45:02,Itaque suscipit doloribus ipsam ipsum. Repellendus velit accusantium rem nemo reprehenderit.,NIVELACION,Inactivo
3977,dc303482-6943-11ed-8143-0242ac1c0002,2022-09-24,19:17:09,Quibusdam quidem ut deleniti repellendus itaque. Ea autem officiis repellat earum. Eos repellendus omnis.,NIVELACION,Inactivo
3978,dc30352c-6943-11ed-8143-0242ac1c0002,2021-12-22,19:37:41,Nam dolor assumenda perspiciatis reiciendis doloribus. Quod ut voluptatibus quibusdam molestias. Eveniet officia perferendis ex saepe.,PRIMER NIVEL,Activo
3979,dc303608-6943-11ed-8143-0242ac1c0002,2022-07-20,04:25:29,Ipsa officia fugit quae iusto. Praesentium voluptatibus occaecati maxime aliquid quibusdam veniam temporibus. Ullam quidem debitis ex sed praesentium.,PRIMER NIVEL,Inactivo
3980,dc3036b2-6943-11ed-8143-0242ac1c0002,2022-10-28,12:56:07,Deserunt rerum nisi distinctio dicta. Repudiandae possimus consectetur repudiandae cum animi.,NIVELACION,Activo
3981,dc303806-6943-11ed-8143-0242ac1c0002,2021-04-15,02:42:46,Odio expedita accusamus aspernatur nesciunt dolores. Non voluptatem cumque aspernatur sunt et perferendis libero. Consequuntur maiores ea. Modi dolores eveniet necessitatibus laborum tempora ullam fuga.,PRIMER NIVEL,Inactivo
3982,dc3038b0-6943-11ed-8143-0242ac1c0002,2022-12-01,07:49:45,Cumque dolore itaque. Fugiat facilis minima adipisci. Laudantium quas fugit possimus corrupti minus.,NIVELACION,Inactivo
3983,dc30395a-6943-11ed-8143-0242ac1c0002,2021-05-21,15:36:43,Dolorum nostrum cupiditate repudiandae veritatis. Pariatur aliquam neque officia ipsam.,NIVELACION,Activo
3984,dc303a04-6943-11ed-8143-0242ac1c0002,2022-12-16,01:28:46,Pariatur vitae aperiam reiciendis quo. Itaque consequatur quod quisquam quo reiciendis impedit.,NIVELACION,Activo
3985,dc303aae-6943-11ed-8143-0242ac1c0002,2022-01-03,20:07:42,Earum doloremque beatae voluptates natus iusto tempore. Ullam sed ad consequatur unde.,NIVELACION,Inactivo
3986,dc303b58-6943-11ed-8143-0242ac1c0002,2022-09-28,04:58:02,Explicabo ratione sit porro non est. Sunt perferendis qui illo blanditiis repellat molestiae.,PRIMER NIVEL,Activo
3987,dc303c02-6943-11ed-8143-0242ac1c0002,2022-02-06,19:19:31,Consequatur ullam repellat eos deleniti sequi quidem aspernatur. Consequatur itaque deleniti ab inventore sit aliquid. Eveniet mollitia ratione in dolor a sint.,PRIMER NIVEL,Activo
3988,dc303cb6-6943-11ed-8143-0242ac1c0002,2022-07-31,16:28:19,Aliquam odit hic in. Quod officia quam optio sint. Corporis facere impedit similique enim dolor.,PRIMER NIVEL,Activo
3989,dc303d60-6943-11ed-8143-0242ac1c0002,2021-06-18,00:35:58,A similique cumque. Laborum commodi corporis quos esse dignissimos accusantium. Facere sint consequatur voluptatum.,PRIMER NIVEL,Inactivo
3990,dc303e0a-6943-11ed-8143-0242ac1c0002,2021-11-15,02:44:05,Hic quos enim excepturi libero.,NIVELACION,Activo
3991,dc303ebe-6943-11ed-8143-0242ac1c0002,2022-01-22,01:29:13,Alias culpa quia praesentium alias in repellat voluptatibus.,PRIMER NIVEL,Activo
3992,dc303f72-6943-11ed-8143-0242ac1c0002,2022-07-01,14:21:42,Cupiditate recusandae ducimus voluptatum autem temporibus cumque. Pariatur error eaque atque corporis occaecati dolore.,PRIMER NIVEL,Inactivo
3993,dc304026-6943-11ed-8143-0242ac1c0002,2022-11-13,10:02:44,Eligendi deserunt adipisci. Aut fuga occaecati architecto velit corrupti. Laboriosam pariatur totam neque vel accusantium incidunt.,PRIMER NIVEL,Inactivo
3994,dc3040d0-6943-11ed-8143-0242ac1c0002,2022-04-14,06:17:59,Neque eum harum dignissimos. Unde ipsam esse earum asperiores minima. Totam numquam quas dicta.,PRIMER NIVEL,Inactivo
3995,dc30417a-6943-11ed-8143-0242ac1c0002,2021-07-14,03:52:42,Rem quae earum totam labore molestias atque dolorem. Error adipisci assumenda fuga fuga fugit adipisci molestiae.,PRIMER NIVEL,Activo
3996,dc304224-6943-11ed-8143-0242ac1c0002,2021-05-15,02:55:21,Eveniet aperiam at minus. Dolore atque velit aliquam ea est vel. Quis cupiditate vitae fugit odit magnam.,NIVELACION,Inactivo
3997,dc3042d8-6943-11ed-8143-0242ac1c0002,2022-09-19,19:29:29,Odio omnis rem magni. Cumque corporis harum doloremque odio. Expedita temporibus dicta eligendi.,PRIMER NIVEL,Inactivo
3998,dc3043b4-6943-11ed-8143-0242ac1c0002,2021-10-25,16:22:19,Voluptate explicabo eius ullam ipsam. Dolorem provident quos natus deleniti tenetur.,NIVELACION,Activo
3999,dc30445e-6943-11ed-8143-0242ac1c0002,2021-12-06,10:54:53,Assumenda iusto provident labore. Voluptas tempore doloremque eius unde nesciunt.,NIVELACION,Inactivo
4000,dc304508-6943-11ed-8143-0242ac1c0002,2022-09-23,10:55:02,Atque necessitatibus quo facere. Eligendi nobis eum sequi perferendis occaecati nemo. Hic maxime atque deleniti odio.,NIVELACION,Activo
4001,dc3045bc-6943-11ed-8143-0242ac1c0002,2022-12-06,02:02:22,Omnis ab maiores libero illum laudantium incidunt. Illum repudiandae fugiat amet deleniti consequatur sit.,NIVELACION,Activo
4002,dc304666-6943-11ed-8143-0242ac1c0002,2022-11-26,02:51:43,Dolore blanditiis mollitia sapiente maxime eum eligendi. Quam enim illum provident quia magnam consequuntur. Magnam unde dignissimos mollitia iure nesciunt.,NIVELACION,Activo
4003,dc30471a-6943-11ed-8143-0242ac1c0002,2022-05-06,03:41:16,Exercitationem ducimus exercitationem quas. Debitis totam explicabo nulla dignissimos incidunt. Aliquid expedita repudiandae autem atque ad.,PRIMER NIVEL,Inactivo
4004,dc3047ce-6943-11ed-8143-0242ac1c0002,2021-10-12,07:16:47,Ipsa doloribus eveniet. Occaecati ratione quos dolorum alias reiciendis. Cumque rerum officiis esse recusandae. Nesciunt cupiditate molestiae magni culpa commodi nam.,PRIMER NIVEL,Activo
4005,dc304882-6943-11ed-8143-0242ac1c0002,2021-08-30,17:15:00,Aliquid provident possimus earum laudantium architecto minus animi.,NIVELACION,Activo
4006,dc304940-6943-11ed-8143-0242ac1c0002,2022-12-30,04:39:44,Non natus voluptatem.,NIVELACION,Activo
4007,dc3049ea-6943-11ed-8143-0242ac1c0002,2021-12-25,04:43:17,Officia aliquam tenetur incidunt dolores suscipit. Qui quaerat omnis fugiat corporis repellat. Aliquam optio est saepe suscipit laboriosam ut.,PRIMER NIVEL,Inactivo
4008,dc304a94-6943-11ed-8143-0242ac1c0002,2022-12-26,23:44:29,Aut odit sint cupiditate necessitatibus. Aspernatur assumenda cum consequuntur. Quam explicabo nostrum ratione ducimus debitis. Debitis voluptatem deleniti quibusdam eveniet explicabo mollitia.,PRIMER NIVEL,Inactivo
4009,dc304b48-6943-11ed-8143-0242ac1c0002,2022-08-28,10:45:12,Eius tempora laudantium doloribus optio deleniti tempora assumenda. Necessitatibus amet aliquid.,NIVELACION,Activo
4010,dc304bfc-6943-11ed-8143-0242ac1c0002,2021-09-11,02:40:01,Quos enim officiis ab officiis cupiditate assumenda magnam. Beatae itaque modi omnis ut nisi cum. Impedit eius quas odit assumenda.,NIVELACION,Activo
4011,dc304cb0-6943-11ed-8143-0242ac1c0002,2022-08-23,19:55:09,Impedit quod aliquid laboriosam. Odit ipsa inventore quidem error aliquid amet laudantium. Nostrum iure vel nisi atque assumenda.,PRIMER NIVEL,Inactivo
4012,dc304d50-6943-11ed-8143-0242ac1c0002,2021-01-05,00:51:01,Odit commodi ex reprehenderit blanditiis est velit totam. Culpa repellendus quo.,NIVELACION,Activo
4013,dc304dfa-6943-11ed-8143-0242ac1c0002,2021-10-06,09:34:12,Quia cumque recusandae ut sequi provident ullam. Debitis accusamus harum laudantium quod earum.,NIVELACION,Inactivo
4014,dc304eae-6943-11ed-8143-0242ac1c0002,2022-06-07,20:42:52,Ratione sint eveniet nemo eveniet dolorem cum. Similique placeat doloribus ad fuga dignissimos. Beatae fuga architecto iure.,PRIMER NIVEL,Activo
4015,dc304f62-6943-11ed-8143-0242ac1c0002,2022-06-24,06:52:13,Veritatis delectus aperiam temporibus. Animi expedita aliquam aspernatur. Explicabo architecto deserunt.,PRIMER NIVEL,Activo
4016,dc305020-6943-11ed-8143-0242ac1c0002,2022-12-27,07:01:37,Aliquid eos ut. Pariatur sunt architecto saepe dolorum.,PRIMER NIVEL,Activo
4017,dc3056ce-6943-11ed-8143-0242ac1c0002,2022-01-29,16:07:43,Saepe hic laborum. Voluptatibus dignissimos blanditiis dolorum. Ab tempora eius soluta eos nobis.,NIVELACION,Inactivo
