,IdInsti,NomInstituto,CorreoInstituto,TelefonoInstituto,DescripcionInstituto,EstadoInstituto,URL
4460,f9bf3624-6943-11ed-a9ab-0242ac1c0002,Instituto Carolina Vilalta,carolina.vilalta@hotmail.com,0981079720,Quidem eligendi iste repellendus nam ad possimus. Aut similique maiores qui dolore ullam ipsa. Maiores non ex. Vel dolorem officiis beatae eaque aliquam voluptates.,Activo,universidadcarolinavilalta.com
4461,f9bf366a-6943-11ed-a9ab-0242ac1c0002,Instituto Melchor Miralles,melchor.miralles@hotmail.com,0936342190,Quas ea dicta sunt alias velit.,Activo,universidadmelchormiralles.com
4462,f9bf36c4-6943-11ed-a9ab-0242ac1c0002,Instituto Eladio Serna,eladio.serna@hotmail.com,0912121842,Natus tempora doloremque delectus laboriosam. Ratione in animi eaque nesciunt dolore magnam tempora.,Activo,universidadeladioserna.com
4463,f9bf370a-6943-11ed-a9ab-0242ac1c0002,Instituto Celestina Carreras,celestina.carreras@hotmail.com,0971531235,Iusto saepe culpa voluptas iste. Sint tempore sint quod assumenda.,Inactivo,universidadcelestinacarreras.com
4464,f9bf3750-6943-11ed-a9ab-0242ac1c0002,Instituto Leonardo Ferrando,leonardo.ferrando@hotmail.com,0955732892,Porro quisquam quisquam iure. Quidem minima explicabo distinctio in dolorum.,Inactivo,universidadleonardoferrando.com
4465,f9bf3796-6943-11ed-a9ab-0242ac1c0002,Instituto Desiderio Anaya,desiderio.anaya@hotmail.com,0998519095,Similique et quas tempore suscipit aliquid cumque occaecati. Impedit occaecati quia deleniti alias numquam. Vero reprehenderit illum ab saepe eos.,Activo,universidaddesiderioanaya.com
4466,f9bf37dc-6943-11ed-a9ab-0242ac1c0002,Instituto Oriana Mir,oriana.mir@hotmail.com,0947477453,Ex ut veritatis. Dicta sint ab numquam distinctio accusantium.,Activo,universidadorianamir.com
4467,f9bf3822-6943-11ed-a9ab-0242ac1c0002,Instituto Eufemia Jáuregui,eufemia.jáuregui@hotmail.com,0979367509,Architecto velit omnis quae alias. Mollitia ducimus adipisci nemo doloremque. Asperiores doloremque inventore nemo.,Activo,universidadeufemiajáuregui.com
4468,f9bf385e-6943-11ed-a9ab-0242ac1c0002,Instituto Zaira Parra,zaira.parra@hotmail.com,0927217634,Inventore voluptatibus veniam officiis aliquid officiis temporibus autem. Fugit qui deleniti rem.,Activo,universidadzairaparra.com
4469,f9bf38a4-6943-11ed-a9ab-0242ac1c0002,Instituto Luisina Simó,luisina.simó@hotmail.com,0995247620,Voluptatem suscipit enim a.,Inactivo,universidadluisinasimó.com
4470,f9bf38f4-6943-11ed-a9ab-0242ac1c0002,Instituto Mercedes Granados,mercedes.granados@hotmail.com,0958618971,Iste dolor nostrum a aspernatur nihil veritatis reiciendis. Possimus recusandae aut enim in.,Inactivo,universidadmercedesgranados.com
4471,f9bf393a-6943-11ed-a9ab-0242ac1c0002,Instituto Rosario Gual,rosario.gual@hotmail.com,0912175957,Quam perferendis eius maxime. Quia facere sit veniam eaque necessitatibus. Sequi eum tempore deleniti.,Inactivo,universidadrosariogual.com
4472,f9bf3980-6943-11ed-a9ab-0242ac1c0002,Instituto Fernanda Crespo,fernanda.crespo@hotmail.com,0955778731,Vel vitae ducimus in eum.,Inactivo,universidadfernandacrespo.com
4473,f9bf39c6-6943-11ed-a9ab-0242ac1c0002,Instituto Rubén Morán,rubén.morán@hotmail.com,0962261404,Dolor aspernatur quaerat occaecati tempore perspiciatis mollitia soluta. Placeat molestias unde dolorem.,Activo,universidadrubénmorán.com
4474,f9bf3a0c-6943-11ed-a9ab-0242ac1c0002,Instituto Jennifer Alvarado,jennifer.alvarado@hotmail.com,0939347747,Natus illo commodi totam ipsa. Officia porro cum at perferendis expedita incidunt.,Inactivo,universidadjenniferalvarado.com
4475,f9bf3a52-6943-11ed-a9ab-0242ac1c0002,Instituto Carolina Cánovas,carolina.cánovas@hotmail.com,0921365317,Quia dolor numquam quibusdam asperiores. Ipsam ullam ut eligendi.,Activo,universidadcarolinacánovas.com
4476,f9bf3aac-6943-11ed-a9ab-0242ac1c0002,Instituto Ibán Huguet,ibán.huguet@hotmail.com,0979640380,Officiis vitae laboriosam fugit illum exercitationem at dolorum. At tenetur animi ad laborum tempora libero. Maxime assumenda ullam delectus facere quis.,Inactivo,universidadibánhuguet.com
4477,f9bf3af2-6943-11ed-a9ab-0242ac1c0002,Instituto Vito Gonzalo,vito.gonzalo@hotmail.com,0902602010,Tempora est error ullam ab cupiditate consequuntur alias. Earum sequi nemo.,Activo,universidadvitogonzalo.com
4478,f9bf3b38-6943-11ed-a9ab-0242ac1c0002,Instituto Úrsula Rodríguez,úrsula.rodríguez@hotmail.com,0938453594,Debitis animi aperiam doloribus officia sit ipsam. Non quod repudiandae fuga blanditiis officia consequuntur.,Activo,universidadúrsularodríguez.com
4479,f9bf3b7e-6943-11ed-a9ab-0242ac1c0002,Instituto Galo Barco,galo.barco@hotmail.com,0940783469,Iste cumque eum beatae. Non iure autem animi. Amet reiciendis animi blanditiis culpa minima quaerat. Dicta minus maxime cumque expedita est.,Activo,universidadgalobarco.com
4480,f9bf3bc4-6943-11ed-a9ab-0242ac1c0002,Instituto Dominga Morales,dominga.morales@hotmail.com,0920072748,Ex numquam voluptatum. Fuga exercitationem maiores rerum error perferendis iste.,Inactivo,universidaddomingamorales.com
4481,f9bf3c0a-6943-11ed-a9ab-0242ac1c0002,Instituto Tadeo Barranco,tadeo.barranco@hotmail.com,0942622420,Cumque aliquid sed quos ab. Distinctio eveniet tempore reiciendis perspiciatis quam. Assumenda sint molestiae odio.,Activo,universidadtadeobarranco.com
4482,f9bf3c50-6943-11ed-a9ab-0242ac1c0002,Instituto Clarisa Arjona,clarisa.arjona@hotmail.com,0964409734,Est nostrum pariatur earum impedit velit. Et veniam ullam molestias corrupti.,Activo,universidadclarisaarjona.com
4483,f9bf3c96-6943-11ed-a9ab-0242ac1c0002,Instituto Casemiro Álvarez,casemiro.álvarez@hotmail.com,0939644336,Eveniet numquam voluptate veritatis voluptatem et voluptas et. Accusamus ab temporibus voluptate. Illum harum numquam. Suscipit maiores incidunt provident corrupti cum.,Activo,universidadcasemiroálvarez.com
4484,f9bf3cdc-6943-11ed-a9ab-0242ac1c0002,Instituto Manuelita Aroca,manuelita.aroca@hotmail.com,0993167434,Repellendus magni quaerat exercitationem provident sapiente omnis. Eius iure architecto sunt et.,Activo,universidadmanuelitaaroca.com
4485,f9bf3d22-6943-11ed-a9ab-0242ac1c0002,Instituto Alfredo Moles,alfredo.moles@hotmail.com,0996890706,Sed vero aperiam officia laborum. Officia error dolores dolor dolor aut. Iste non earum.,Inactivo,universidadalfredomoles.com
4486,f9bf3d5e-6943-11ed-a9ab-0242ac1c0002,Instituto Dionisia Arcos,dionisia.arcos@hotmail.com,0926284748,Eos laborum possimus dolor nihil nobis facilis. Quidem quibusdam recusandae dolor maiores culpa ex.,Inactivo,universidaddionisiaarcos.com
4487,f9bf3da4-6943-11ed-a9ab-0242ac1c0002,Instituto Eva María Martín,eva maría.martín@hotmail.com,0940611979,Alias odio atque molestias nam consequatur. Minima nobis dolores illo cupiditate ipsam.,Activo,universidadeva maríamartín.com
4488,f9bf3dea-6943-11ed-a9ab-0242ac1c0002,Instituto Ani Díaz,ani.díaz@hotmail.com,0937831274,Eaque pariatur hic quisquam enim. Nesciunt ipsa harum laborum provident sapiente porro.,Activo,universidadanidíaz.com
4489,f9bf3e30-6943-11ed-a9ab-0242ac1c0002,Instituto Isaías Salcedo,isaías.salcedo@hotmail.com,0952386901,Similique voluptate id natus. Nostrum fugit corrupti eos voluptatibus.,Inactivo,universidadisaíassalcedo.com
4490,f9bf3e76-6943-11ed-a9ab-0242ac1c0002,Instituto Marisa Carvajal,marisa.carvajal@hotmail.com,0962518800,Impedit exercitationem distinctio libero. Eveniet quas quia itaque laboriosam consequatur. Possimus eaque itaque occaecati voluptate.,Inactivo,universidadmarisacarvajal.com
4491,f9bf3eb2-6943-11ed-a9ab-0242ac1c0002,Instituto Eugenio Villalba,eugenio.villalba@hotmail.com,0960700985,Aspernatur laborum minima voluptatem perspiciatis commodi. Ut rerum repudiandae quae. Facere ut possimus itaque veniam.,Activo,universidadeugeniovillalba.com
4492,f9bf3ef8-6943-11ed-a9ab-0242ac1c0002,Instituto José Pedro,josé.pedro@hotmail.com,0988818327,Est odit saepe quam. Fuga repudiandae modi. Rerum labore maiores repudiandae tenetur dignissimos reprehenderit.,Inactivo,universidadjosépedro.com
4493,f9bf3f52-6943-11ed-a9ab-0242ac1c0002,Instituto Saturnina Leal,saturnina.leal@hotmail.com,0917192918,Quo ullam earum. Labore recusandae est reiciendis rem quae fugit.,Inactivo,universidadsaturninaleal.com
4494,f9bf40c4-6943-11ed-a9ab-0242ac1c0002,Instituto Mirta Rosales,mirta.rosales@hotmail.com,0994684066,Incidunt sapiente possimus deserunt rem quibusdam quod.,Activo,universidadmirtarosales.com
4495,f9bf4164-6943-11ed-a9ab-0242ac1c0002,Instituto Clara Torrent,clara.torrent@hotmail.com,0960024811,Iusto fugit deserunt sequi necessitatibus mollitia architecto corporis. Minus omnis molestias voluptas explicabo.,Inactivo,universidadclaratorrent.com
4496,f9bf41be-6943-11ed-a9ab-0242ac1c0002,Instituto Sandra Dalmau,sandra.dalmau@hotmail.com,0986356952,Laborum amet quidem quibusdam vero. Quisquam aut aspernatur. Animi nobis dolor nam numquam laudantium occaecati.,Inactivo,universidadsandradalmau.com
4497,f9bf4204-6943-11ed-a9ab-0242ac1c0002,Instituto Carmelita Benet,carmelita.benet@hotmail.com,0941011568,Reprehenderit tempora dolores incidunt recusandae quisquam. Repellat iste doloribus ullam eligendi quaerat. Dolores accusamus temporibus voluptatibus ex qui nulla.,Activo,universidadcarmelitabenet.com
4498,f9bf424a-6943-11ed-a9ab-0242ac1c0002,Instituto Fabiana Oller,fabiana.oller@hotmail.com,0911230799,Fuga nobis eum vero. Dolores reiciendis molestiae deleniti. Blanditiis rerum unde quae fuga accusantium magnam.,Inactivo,universidadfabianaoller.com
4499,f9bf4290-6943-11ed-a9ab-0242ac1c0002,Instituto Florina Mínguez,florina.mínguez@hotmail.com,0935442456,Error facilis aut cupiditate. Modi assumenda assumenda.,Activo,universidadflorinamínguez.com
4500,f9bf42e0-6943-11ed-a9ab-0242ac1c0002,Instituto Asdrubal Rivas,asdrubal.rivas@hotmail.com,0979405204,Officiis necessitatibus mollitia nostrum qui laborum nobis. Quo voluptate harum voluptatem. Nostrum quis eum excepturi ipsam necessitatibus.,Activo,universidadasdrubalrivas.com
4501,f9bf4344-6943-11ed-a9ab-0242ac1c0002,Instituto Marcio Quero,marcio.quero@hotmail.com,0952834081,Distinctio voluptatibus nobis porro. Ipsam veritatis fuga quae. Esse sit reiciendis nihil nostrum maiores.,Inactivo,universidadmarcioquero.com
4502,f9bf438a-6943-11ed-a9ab-0242ac1c0002,Instituto Dani Samper,dani.samper@hotmail.com,0995693831,Quod similique quod provident molestiae. A laudantium suscipit eos error consequatur. Neque officiis aperiam.,Inactivo,universidaddanisamper.com
4503,f9bf43d0-6943-11ed-a9ab-0242ac1c0002,Instituto Serafina Higueras,serafina.higueras@hotmail.com,0916875810,Suscipit inventore vitae expedita repudiandae nisi assumenda. Ratione harum quod placeat nobis odio suscipit.,Activo,universidadserafinahigueras.com
4504,f9bf4434-6943-11ed-a9ab-0242ac1c0002,Instituto Micaela Maza,micaela.maza@hotmail.com,0931159547,Ut fugit quaerat laboriosam. Doloribus facere amet quo animi et. Excepturi accusamus reprehenderit ab accusantium asperiores.,Activo,universidadmicaelamaza.com
4505,f9bf447a-6943-11ed-a9ab-0242ac1c0002,Instituto Teófila Barragán,teófila.barragán@hotmail.com,0913523958,Error hic voluptates. Dolorem officiis incidunt explicabo deserunt atque.,Activo,universidadteófilabarragán.com
4506,f9bf44c0-6943-11ed-a9ab-0242ac1c0002,Instituto Francisco Jose Arellano,francisco jose.arellano@hotmail.com,0979031410,Provident cum modi quo non reiciendis tenetur officia. Est veniam laudantium. Tenetur nostrum vel consequatur perspiciatis atque temporibus.,Inactivo,universidadfrancisco josearellano.com
4507,f9bf44fc-6943-11ed-a9ab-0242ac1c0002,Instituto María Dolores Sarabia,maría dolores.sarabia@hotmail.com,0923263659,Eum aliquam voluptatibus iure quidem.,Activo,universidadmaría doloressarabia.com
4508,f9bf4542-6943-11ed-a9ab-0242ac1c0002,Instituto Patricia Mendizábal,patricia.mendizábal@hotmail.com,0970516436,Reiciendis a sapiente voluptatum facere magnam autem eos. Cupiditate quo repudiandae alias. Accusantium maxime placeat occaecati est autem.,Activo,universidadpatriciamendizábal.com
4509,f9bf4588-6943-11ed-a9ab-0242ac1c0002,Instituto Celso Agullo,celso.agullo@hotmail.com,0937689216,Molestiae velit quod nobis pariatur dignissimos voluptas. Repellat ex est. Cupiditate soluta ipsa aliquam laudantium eum tenetur cupiditate.,Activo,universidadcelsoagullo.com
4510,f9bf45ec-6943-11ed-a9ab-0242ac1c0002,Instituto Evelia Collado,evelia.collado@hotmail.com,0948860220,Atque magnam deserunt. In alias totam sit enim. Tenetur alias doloribus praesentium laudantium.,Activo,universidadeveliacollado.com
4511,f9bf4632-6943-11ed-a9ab-0242ac1c0002,Instituto Marcos Gual,marcos.gual@hotmail.com,0987613830,At sint eum repudiandae ea voluptate hic. Accusamus quis ducimus. Beatae fugiat sunt nam. Adipisci deleniti voluptatibus quae vitae laudantium explicabo.,Activo,universidadmarcosgual.com
4512,f9bf4678-6943-11ed-a9ab-0242ac1c0002,Instituto María Jesús Armas,maría jesús.armas@hotmail.com,0993316014,Ducimus molestias sapiente impedit earum. Ad adipisci commodi omnis doloremque incidunt. Iste aperiam corporis asperiores ea.,Activo,universidadmaría jesúsarmas.com
4513,f9bf46be-6943-11ed-a9ab-0242ac1c0002,Instituto Donato Carlos,donato.carlos@hotmail.com,0997216899,Eaque ab illo magnam laborum. Commodi ab aperiam enim.,Inactivo,universidaddonatocarlos.com
4514,f9bf46fa-6943-11ed-a9ab-0242ac1c0002,Instituto Encarnacion Molins,encarnacion.molins@hotmail.com,0935173632,Occaecati quos necessitatibus. Dolor aliquam ea ea velit. Dolore cum eligendi officiis esse sequi a.,Activo,universidadencarnacionmolins.com
4515,f9bf4740-6943-11ed-a9ab-0242ac1c0002,Instituto Anna Mendoza,anna.mendoza@hotmail.com,0905740111,Asperiores dolorum laborum autem numquam corrupti. Adipisci pariatur est voluptatem nihil. Tenetur fugiat eos tempore quia deleniti.,Activo,universidadannamendoza.com
4516,f9bf4786-6943-11ed-a9ab-0242ac1c0002,Instituto Félix Cantón,félix.cantón@hotmail.com,0923091858,Nemo natus a magnam totam voluptate nostrum iusto.,Inactivo,universidadfélixcantón.com
4517,f9bf47cc-6943-11ed-a9ab-0242ac1c0002,Instituto Cayetana Barrena,cayetana.barrena@hotmail.com,0925572251,Dicta possimus commodi sit est sint quia. In neque unde ipsam esse error quasi.,Activo,universidadcayetanabarrena.com
4518,f9bf4812-6943-11ed-a9ab-0242ac1c0002,Instituto Anita Seco,anita.seco@hotmail.com,0929095471,Perspiciatis sed consequatur odio. Maxime odio ipsa dicta nulla cum maxime quod.,Inactivo,universidadanitaseco.com
4519,f9bf484e-6943-11ed-a9ab-0242ac1c0002,Instituto Violeta Martínez,violeta.martínez@hotmail.com,0933865827,Numquam dolore dolores facere. Illum a quam facere error perferendis.,Inactivo,universidadvioletamartínez.com
4520,f9bf48a8-6943-11ed-a9ab-0242ac1c0002,Instituto Álvaro Aranda,álvaro.aranda@hotmail.com,0905313663,Sit consequatur deleniti possimus. Officia veniam corrupti reiciendis. Facere sed ea iure.,Inactivo,universidadálvaroaranda.com
4521,f9bf48e4-6943-11ed-a9ab-0242ac1c0002,Instituto Javiera Pozuelo,javiera.pozuelo@hotmail.com,0965946019,Velit beatae sed quasi repellat velit. Asperiores corporis consequatur voluptas eos excepturi. Labore impedit possimus laudantium occaecati.,Activo,universidadjavierapozuelo.com
4522,f9bf492a-6943-11ed-a9ab-0242ac1c0002,Instituto Jafet Granados,jafet.granados@hotmail.com,0934651009,Repudiandae dolore laboriosam cupiditate consequatur tenetur vitae minima. Excepturi sunt quae repellendus voluptas rem aliquid.,Activo,universidadjafetgranados.com
4523,f9bf4970-6943-11ed-a9ab-0242ac1c0002,Instituto Óscar Blazquez,óscar.blazquez@hotmail.com,0904298872,Aut voluptas officia quos amet consequuntur. Pariatur ea tenetur nostrum commodi. Architecto animi facere dolorum quis.,Activo,universidadóscarblazquez.com
4524,f9bf49b6-6943-11ed-a9ab-0242ac1c0002,Instituto Ruy Pellicer,ruy.pellicer@hotmail.com,0926446686,Distinctio distinctio temporibus occaecati. Doloribus veniam cum impedit necessitatibus quidem explicabo. Expedita aperiam sint excepturi.,Inactivo,universidadruypellicer.com
4525,f9bf49fc-6943-11ed-a9ab-0242ac1c0002,Instituto Rómulo Bastida,rómulo.bastida@hotmail.com,0968765671,Voluptates officia atque officia. Commodi hic perspiciatis et porro nostrum. A suscipit voluptates deleniti ipsam.,Inactivo,universidadrómulobastida.com
4526,f9bf4a42-6943-11ed-a9ab-0242ac1c0002,Instituto Vito Ferrán,vito.ferrán@hotmail.com,0946101357,Deleniti quis quos expedita consectetur ducimus. Quis voluptas voluptatibus at tempore eaque recusandae.,Inactivo,universidadvitoferrán.com
4527,f9bf4a92-6943-11ed-a9ab-0242ac1c0002,Instituto Calixto Ripoll,calixto.ripoll@hotmail.com,0929155753,Fugiat illo expedita non eius laudantium laudantium. Non adipisci iste neque autem iure.,Inactivo,universidadcalixtoripoll.com
4528,f9bf4ad8-6943-11ed-a9ab-0242ac1c0002,Instituto Macario Heras,macario.heras@hotmail.com,0914369082,Labore delectus at incidunt reprehenderit impedit. Unde alias eum veniam voluptatum quisquam.,Activo,universidadmacarioheras.com
4529,f9bf4b1e-6943-11ed-a9ab-0242ac1c0002,Instituto Marino Bayo,marino.bayo@hotmail.com,0902079484,Iusto similique atque neque commodi. Adipisci eos dolores iste nemo.,Activo,universidadmarinobayo.com
4530,f9bf4b5a-6943-11ed-a9ab-0242ac1c0002,Instituto Inés Sans,inés.sans@hotmail.com,0950865638,Maiores dicta blanditiis odit. Magni pariatur eligendi consequatur. Consectetur quae exercitationem praesentium ipsa impedit amet consectetur.,Inactivo,universidadinéssans.com
4531,f9bf4ba0-6943-11ed-a9ab-0242ac1c0002,Instituto Pánfilo Barrios,pánfilo.barrios@hotmail.com,0961540960,Vitae magni voluptatem ea. Laborum necessitatibus voluptate.,Inactivo,universidadpánfilobarrios.com
4532,f9bf4be6-6943-11ed-a9ab-0242ac1c0002,Instituto Ciro Gomez,ciro.gomez@hotmail.com,0981686048,Voluptatem porro eveniet consequuntur voluptatibus eaque officiis. Voluptatum magnam ratione laborum. Ipsa veritatis placeat vitae fugit omnis id.,Inactivo,universidadcirogomez.com
4533,f9bf4c2c-6943-11ed-a9ab-0242ac1c0002,Instituto Che Plana,che.plana@hotmail.com,0950003971,Deleniti rem neque animi illo blanditiis suscipit. Consequatur nostrum deleniti.,Inactivo,universidadcheplana.com
4534,f9bf4c72-6943-11ed-a9ab-0242ac1c0002,Instituto Xavier Heras,xavier.heras@hotmail.com,0929299849,Facilis tempora quo fuga ratione iure. Aperiam odit optio nostrum sit. Nihil eveniet sunt.,Activo,universidadxavierheras.com
4535,f9bf4cb8-6943-11ed-a9ab-0242ac1c0002,Instituto Olimpia Silva,olimpia.silva@hotmail.com,0977290296,Esse inventore accusamus aperiam error quas. Accusamus labore magnam.,Activo,universidadolimpiasilva.com
4536,f9bf4cfe-6943-11ed-a9ab-0242ac1c0002,Instituto Rita Anaya,rita.anaya@hotmail.com,0962258315,Possimus et sunt dolorum ratione dignissimos. Quae explicabo optio corporis velit. Amet ad quisquam et cum praesentium perferendis aliquam.,Activo,universidadritaanaya.com
4537,f9bf4d3a-6943-11ed-a9ab-0242ac1c0002,Instituto Antonio Corbacho,antonio.corbacho@hotmail.com,0972635273,Id doloremque quae voluptatum laudantium sint quod. Eum enim illum molestiae minus asperiores.,Activo,universidadantoniocorbacho.com
4538,f9bf4d80-6943-11ed-a9ab-0242ac1c0002,Instituto Rosario Pujadas,rosario.pujadas@hotmail.com,0958295920,Rerum adipisci quaerat dicta ipsam perferendis dolorum. In veniam harum aliquid. Laudantium quam inventore commodi.,Activo,universidadrosariopujadas.com
4539,f9bf4dc6-6943-11ed-a9ab-0242ac1c0002,Instituto Tadeo Rocamora,tadeo.rocamora@hotmail.com,0969856315,Dolores saepe itaque et nesciunt facere nihil. Aliquid illum doloribus.,Activo,universidadtadeorocamora.com
4540,f9bf4e0c-6943-11ed-a9ab-0242ac1c0002,Instituto Luz Cortés,luz.cortés@hotmail.com,0930252923,Blanditiis architecto velit magnam. Culpa molestiae asperiores enim provident natus consequatur.,Activo,universidadluzcortés.com
4541,f9bf4e52-6943-11ed-a9ab-0242ac1c0002,Instituto Valero Naranjo,valero.naranjo@hotmail.com,0917569889,Quod dolorem eius omnis voluptatem. Dignissimos commodi nam enim nostrum nostrum adipisci.,Activo,universidadvaleronaranjo.com
4542,f9bf4e8e-6943-11ed-a9ab-0242ac1c0002,Instituto Abilio Perera,abilio.perera@hotmail.com,0900344818,Earum quisquam voluptatibus in ipsum quidem quam. Vel similique nam. Neque totam esse rem hic tempore fugit optio.,Activo,universidadabilioperera.com
4543,f9bf57d0-6943-11ed-a9ab-0242ac1c0002,Instituto Genoveva Noguera,genoveva.noguera@hotmail.com,0961776039,Totam cupiditate aperiam dolorem consequatur itaque. Modi animi aliquid eligendi minus porro at. Reprehenderit enim ut dolores repellendus.,Activo,universidadgenovevanoguera.com
4544,f9bf58d4-6943-11ed-a9ab-0242ac1c0002,Instituto Rogelio Rivero,rogelio.rivero@hotmail.com,0991358887,Non fugit enim nobis eveniet temporibus.,Inactivo,universidadrogeliorivero.com
4545,f9bf5938-6943-11ed-a9ab-0242ac1c0002,Instituto Armando Ropero,armando.ropero@hotmail.com,0963148535,Fugiat iste a ab sint sunt vel.,Activo,universidadarmandoropero.com
4546,f9bf59ba-6943-11ed-a9ab-0242ac1c0002,Instituto Ruth Gaya,ruth.gaya@hotmail.com,0937578204,Corporis eum sunt qui perferendis modi facere. Sed eos itaque rem sequi laudantium natus.,Inactivo,universidadruthgaya.com
4547,f9bf5a14-6943-11ed-a9ab-0242ac1c0002,Instituto Julián Vallejo,julián.vallejo@hotmail.com,0907713199,Itaque saepe laboriosam laudantium. Libero iste numquam placeat beatae.,Inactivo,universidadjuliánvallejo.com
4548,f9bf5a64-6943-11ed-a9ab-0242ac1c0002,Instituto Calixto Blanca,calixto.blanca@hotmail.com,0906502183,Repellendus ullam tempore ut sequi. Ad sint quasi magnam quo.,Activo,universidadcalixtoblanca.com
4549,f9bf5aaa-6943-11ed-a9ab-0242ac1c0002,Instituto Esteban Blázquez,esteban.blázquez@hotmail.com,0911478129,Pariatur aspernatur nisi vel inventore harum beatae. Officia nesciunt laudantium mollitia dicta occaecati veritatis.,Activo,universidadestebanblázquez.com
4550,f9bf5af0-6943-11ed-a9ab-0242ac1c0002,Instituto Isidora Durán,isidora.durán@hotmail.com,0992052738,Repudiandae nam dolorem non. Minima vel dignissimos cumque.,Inactivo,universidadisidoradurán.com
4551,f9bf5b36-6943-11ed-a9ab-0242ac1c0002,Instituto Nadia Rosell,nadia.rosell@hotmail.com,0953796338,Sed repudiandae possimus doloremque. Ipsum error consequuntur assumenda distinctio. Consectetur explicabo harum dolorem.,Inactivo,universidadnadiarosell.com
4552,f9bf5b7c-6943-11ed-a9ab-0242ac1c0002,Instituto Tristán Cuesta,tristán.cuesta@hotmail.com,0954672480,In consequuntur accusantium saepe non. Dolor culpa exercitationem harum architecto quasi.,Inactivo,universidadtristáncuesta.com
4553,f9bf5bfe-6943-11ed-a9ab-0242ac1c0002,Instituto Ligia Fortuny,ligia.fortuny@hotmail.com,0960992797,Mollitia placeat facilis velit reiciendis ducimus debitis. Assumenda voluptatibus facere a hic dolor. Ipsa labore optio quis quod tenetur.,Inactivo,universidadligiafortuny.com
4554,f9bf5cb2-6943-11ed-a9ab-0242ac1c0002,Instituto Soraya Calvo,soraya.calvo@hotmail.com,0999684327,Omnis distinctio eveniet quam autem vel quod mollitia. Eius voluptas ratione autem.,Activo,universidadsorayacalvo.com
4555,f9bf5d7a-6943-11ed-a9ab-0242ac1c0002,Instituto Benigna Gargallo,benigna.gargallo@hotmail.com,0918418190,Quidem eos repellat blanditiis. Atque mollitia porro perferendis eveniet.,Inactivo,universidadbenignagargallo.com
4556,f9bf5de8-6943-11ed-a9ab-0242ac1c0002,Instituto Adolfo Dávila,adolfo.dávila@hotmail.com,0995165394,Dolor odit aspernatur ipsam similique provident perspiciatis voluptates. Dolorum aliquam esse mollitia nisi aperiam quos.,Activo,universidadadolfodávila.com
4557,f9bf5e38-6943-11ed-a9ab-0242ac1c0002,Instituto Corona Pereira,corona.pereira@hotmail.com,0901503179,Adipisci explicabo temporibus repellat beatae culpa. Harum placeat possimus fuga similique quod. Minima non facere.,Inactivo,universidadcoronapereira.com
4558,f9bf5e7e-6943-11ed-a9ab-0242ac1c0002,Instituto Cesar Teruel,cesar.teruel@hotmail.com,0988344176,Animi nulla odit inventore deleniti quaerat. Aliquid itaque delectus odit voluptates est. Ullam cupiditate facere accusantium exercitationem aperiam voluptatum doloremque.,Activo,universidadcesarteruel.com
4559,f9bf5ec4-6943-11ed-a9ab-0242ac1c0002,Instituto Etelvina Nicolau,etelvina.nicolau@hotmail.com,0992540892,At rem earum velit eius laudantium doloribus. Neque delectus error vitae ad perferendis assumenda.,Inactivo,universidadetelvinanicolau.com
4560,f9bf5f00-6943-11ed-a9ab-0242ac1c0002,Instituto Clementina Aranda,clementina.aranda@hotmail.com,0945147847,Repellendus quas fugiat. Saepe modi dicta itaque animi nostrum enim. Maxime dolores nihil expedita.,Inactivo,universidadclementinaaranda.com
4561,f9bf5f64-6943-11ed-a9ab-0242ac1c0002,Instituto Jenny Cuevas,jenny.cuevas@hotmail.com,0960686986,Repellat expedita voluptates. Dicta nemo sit corporis praesentium error quasi. Quod consequuntur architecto neque. Accusamus voluptatibus hic neque rem iste illum quidem.,Inactivo,universidadjennycuevas.com
4562,f9bf5faa-6943-11ed-a9ab-0242ac1c0002,Instituto Carmelo Hierro,carmelo.hierro@hotmail.com,0924208034,Necessitatibus a dolore ex magni occaecati labore. Blanditiis repudiandae ullam. Similique consectetur aliquid necessitatibus.,Inactivo,universidadcarmelohierro.com
4563,f9bf5ff0-6943-11ed-a9ab-0242ac1c0002,Instituto Lucho Tovar,lucho.tovar@hotmail.com,0907255440,Eaque molestiae dolore. Officiis doloremque fuga libero occaecati. Itaque recusandae numquam nam vero illo quidem.,Activo,universidadluchotovar.com
4564,f9bf605e-6943-11ed-a9ab-0242ac1c0002,Instituto Adoración Gutierrez,adoración.gutierrez@hotmail.com,0906148162,Architecto et nulla laboriosam quae esse illum.,Activo,universidadadoracióngutierrez.com
4565,f9bf60ae-6943-11ed-a9ab-0242ac1c0002,Instituto Jacinta Quirós,jacinta.quirós@hotmail.com,0928543538,Ipsam doloribus ipsam. Sunt dicta sapiente perferendis minima officia. Veniam nesciunt perferendis.,Inactivo,universidadjacintaquirós.com
4566,f9bf60fe-6943-11ed-a9ab-0242ac1c0002,Instituto Eugenio Anaya,eugenio.anaya@hotmail.com,0905774729,Inventore animi illum similique consectetur. Atque quae maiores quibusdam rem quos.,Activo,universidadeugenioanaya.com
4567,f9bf6158-6943-11ed-a9ab-0242ac1c0002,Instituto Zaida Vidal,zaida.vidal@hotmail.com,0982520867,Animi alias hic aperiam aliquam voluptatibus. Quis autem cumque. In fugiat nulla.,Inactivo,universidadzaidavidal.com
